step,id,x,y,z
20,7000,-450.807,59.8181,340.288
20,7010,-267.889,263.208,423.407
20,7020,-236.162,-125.535,-772.532
20,7030,482.591,-141.335,-214.645
20,7040,3.58132,-51.0191,552.434
20,7050,-531.375,102.983,-284.026
20,7060,163.336,-54.2852,-614.755
20,7070,-185.919,-276.553,-345.128
20,7080,-95.8213,-206.366,-380.754
20,7090,-223.263,-385.087,-330.396
20,7100,-574.778,237.468,-121.712
20,7110,-81.5571,-285.655,-153.301
20,7120,-500.649,-98.7126,-171.84
20,7130,355.274,181.779,-299.9
20,7140,271.398,-453.484,194.795
20,7150,155.012,368.929,198.593
20,7160,412.735,-250.738,182.436
20,7170,76.505,213.261,360.605
20,7180,-62.1352,377.915,-74.6189
20,7190,162.253,40.031,63.2727
20,7200,595.886,55.8875,381.619
20,7210,108.779,577.364,-5.36174
20,7220,-539.79,216.807,-5.68975
20,7230,295.016,-73.4993,240.255
20,7240,-363.564,328.163,-269.414
20,7250,-44.2753,-345.118,-229.364
20,7260,-217.272,-160.391,-135.231
20,7270,74.9498,429.101,-370.274
20,7280,-44.5293,283.055,28.9591
20,7290,-247.68,19.916,-439.225
20,7300,-568.85,116.485,109.788
20,7310,-928.61,733.091,-1373.44
20,7320,622.33,205.583,-294.222
20,7330,137.002,312.344,70.0265
20,7340,-131.385,-201.375,-577.888
20,7350,470.222,273.142,-48.8354
20,7360,-182.724,-594.779,-36.5846
20,7370,-773.585,1115.17,-785.433
20,7380,498.561,-113.218,-556.425
20,7390,-213.469,-163.364,-495.534
20,7400,278.249,252.507,332.068
20,7410,-5.86343,472.109,332.919
20,7420,358.8,135.926,-276.875
20,7430,7.19693,-426.846,-394.883
20,7440,-83.1948,-495.832,76.072
20,7450,-40.9371,-167.128,-182.503
20,7460,-141.615,373.697,24.175
20,7470,-354.295,-54.7467,-282.312
20,7480,115.71,74.5313,58.8033
20,7490,157.929,150.157,252.78
20,7500,182.12,266.718,405.31
20,7510,-191.303,-172.007,435.322
20,7520,-552.543,175.343,198.211
20,7530,-566.086,140.185,51.1677
20,7540,-653.294,188.878,106.732
20,7550,27.973,159.664,-169.91
20,7560,-430.621,409.548,56.8142
20,7570,-83.3223,960.868,-181.081
20,7580,65.4429,236.218,-107.159
20,7590,125.516,-623.549,7.52745
20,7600,389.182,-118.096,-264.59
20,7610,239.965,-325.764,374.52
20,7620,-418.289,176.635,-394.44
20,7630,-150.842,85.0961,287.952
20,7640,445.178,-164.577,-299.429
20,7650,-197.186,-181.167,-284.477
20,7660,345.456,-205.608,270.881
20,7670,-54.8582,222.621,-578.681
20,7680,-245.118,-51.6659,89.2316
20,7690,78.5069,249.828,1.97988
20,7700,109.328,-177.041,144.44
20,7710,153.905,-7.02625,43.0248
20,7720,37.8988,-200.781,-88.3264
20,7730,36.8605,-206.245,-136.399
20,7740,-2.15836,71.738,7.46843
20,7750,-270.279,45.9011,130.475
20,7760,80.941,-91.4496,-208.351
20,7770,-283.859,42.3303,80.904
20,7780,-53.1239,35.5364,106.461
20,7790,-1.70615,114.277,134.457
20,7800,100.309,-9.62343,179.844
20,7810,53.2884,-69.4933,-183.988
20,7820,-34.3539,-38.7253,-208.57
20,7830,-77.1731,-130.009,-15.8564
20,7840,-106.405,-11.6053,-85.0024
20,7850,238.884,3.05963,-40.5711
20,7860,3.11707,104.344,-10.3269
20,7870,82.1203,60.195,66.1787
20,7880,31.5303,98.8601,71.279
20,7890,-25.0795,89.0146,-222.266
20,7900,130.758,-107.352,-161.563
20,7910,-67.6579,-102.466,52.5559
20,7920,-2.00166,-6.42737,181.547
20,7930,83.649,-64.4859,232.006
20,7940,-0.717148,-69.4651,-129.885
20,7950,191.989,-152.63,116.606
20,7960,45.9836,-163.366,143.215
20,7970,-148.913,-136.887,235.573
20,7980,-64.6741,-46.1452,-107.372
20,7990,-138.243,-126.553,-41.962
20,8000,54.5066,-203.547,72.3293
20,8010,31.6524,6.11641,-161.444
20,8020,105.038,94.1155,-102.045
20,8030,-128.289,-190.219,-55.3628
20,8040,86.8715,-71.2839,166.972
20,8050,109.154,46.8287,84.4115
20,8060,-129.76,-21.3395,-182.224
20,8070,123.223,84.539,-101.664
20,8080,113.748,-68.3546,-154.447
20,8090,37.523,-25.679,-8.77065
20,8100,125.676,54.7911,-104.899
20,8110,183.955,-177.041,-23.9239
20,8120,-147.834,-150.401,74.6394
20,8130,-42.4509,191.937,-75.1007
20,8140,91.2814,130.476,-72.3666
20,8150,-40.8729,-219.329,34.878
20,8160,77.0078,100.231,99.4422
20,8170,-105.195,-169.29,135.091
20,8180,-139.117,24.5994,204.896
20,8190,-40.5608,130.741,55.5963
25,0,372.948,13.478,-149.146
25,10,152.622,-187.401,-127.909
25,20,333.607,-486.986,169.786
25,30,245.361,-258.955,-151.089
25,40,-57.4889,-612.723,-170.197
25,50,-236.002,-594.854,-180.845
25,60,-132.496,-217.811,-413.419
25,70,576.309,34.3434,-374.504
25,80,367.083,-132.347,-218.031
25,90,125.618,484.954,72.8971
25,100,-181.643,616.446,-253.886
25,110,98.0696,-42.7021,682.424
25,120,506.196,49.5068,384.512
25,130,-138.082,-508.608,-179.169
25,140,533.542,-30.1051,360.307
25,150,136.882,-265.643,-582.858
25,160,-468.471,-113.219,-86.3473
25,170,-680.331,-72.5143,-410.7
25,180,-97.8992,-128.652,102.932
25,190,17.4709,-530.143,234.213
25,200,-259.161,186.975,-350.239
25,210,93.916,67.4299,-379.256
25,220,-302.673,-209.481,149.763
25,230,171.192,27.5238,177.309
25,240,237.872,297.885,-569.284
25,250,-420.357,410.516,-179.909
25,260,-558.987,-150.816,-290.385
25,270,556.687,24.6011,405.59
25,280,-2128.47,-108.616,1035.24
25,290,-373.245,-129.841,-393.621
25,300,-479.383,17.4307,-164.905
25,310,-362.658,-173.434,-283.738
25,320,619.611,385.067,39.4552
25,330,-688.739,113.273,-406.627
25,340,518.651,-292.277,247.247
25,350,-195.579,-364.488,233.215
25,360,-472.866,373.293,0.563628
25,370,-440.154,72.2425,362.131
25,380,-39.6617,221.147,455.329
25,390,-1189.97,299.067,-111.557
25,400,-69.8523,-565.099,307.287
25,410,-241.505,-436.217,-381.085
25,420,165.664,166.961,10.2777
25,430,444.437,267.762,-327.582
25,440,44.5237,-181.899,-436.1
25,450,-551.151,-253.332,22.8554
25,460,10.4638,-410.497,-270.285
25,470,-48.2435,-121.273,694.302
25,480,292.47,86.4733,-648.305
25,490,-444.416,102.259,357.453
25,500,69.321,-172.813,-715.67
25,510,85.9965,31.5446,-101.835
25,520,342.117,-582.249,-172.986
25,530,-523.721,108.34,387.659
25,540,-284.076,-356.277,-161.058
25,550,568.823,-452.914,-37.6862
25,560,204.55,-638.986,-196.533
25,570,-242.349,-716.242,-378.455
25,580,425.344,377.551,237.93
25,590,542.447,-354.431,53.3531
25,600,192.651,167.043,595.589
25,610,137.811,-113.633,-459.085
25,620,126.367,582.666,288.925
25,630,-68.1845,-62.905,700.669
25,640,306.741,-626.11,-331.297
25,650,-531.14,-392.39,-188.25
25,660,102.346,-526.245,266.234
25,670,174.295,536.404,-481.004
25,680,-358.112,-0.628011,-584.201
25,690,-0.710987,-183.433,-707.228
25,700,-310.572,590.695,187.786
25,710,-481.753,-77.1087,57.4292
25,720,-395.982,-4.25787,435.172
25,730,-334.438,459.381,-337.813
25,740,-161.473,455.744,-362.707
25,750,426.547,572.732,-199.657
25,760,-44.4927,-199.336,-416.956
25,770,231.935,273.133,201.646
25,780,313.198,-424.302,-241.58
25,790,491.474,-316.752,-368.819
25,800,481.235,355.122,-238.542
25,810,-74.4209,-199.173,-140.633
25,820,114.282,699.435,234.741
25,830,794.287,140.67,226.831
25,840,-151.032,239.786,10.8794
25,850,-397.404,-131.129,533.99
25,860,-112.214,527.421,26.073
25,870,-227.91,-619.944,326.798
25,880,437.94,419.659,182.322
25,890,390.831,29.4038,-174.839
25,900,-352.158,-500.268,114.924
25,910,-122.85,417.245,493.136
25,920,489.186,319.302,224.736
25,930,200.936,127.334,79.9081
25,940,5.43781,-213.929,1220.2
25,950,370.597,-84.9573,14.4382
25,960,289.429,-417.001,245.492
25,970,222.77,408.559,-165.898
25,980,297.363,222.013,-342.555
25,990,-380.057,585.131,76.6868
25,1000,-473.985,-15.9928,-197.92
25,1010,718.646,-189.881,-173.278
25,1020,111.102,-56.3062,397.558
25,1030,65.2296,535.415,321.945
25,1040,-250.431,121.206,-93.3868
25,1050,33.6325,186.559,62.7758
25,1060,-115.753,17.8596,763.961
25,1070,-55.7787,93.6605,-472.261
25,1080,122.568,-163.71,-795.439
25,1090,481.913,-87.6472,-98.9616
25,1100,-332.217,-32.9488,-128.863
25,1110,79.8979,-511.438,-416.245
25,1120,34.8112,-261.199,223.424
25,1130,341.698,88.5585,289.985
25,1140,-354.323,-16.1675,-500.613
25,1150,-70.846,-124.809,484.175
25,1160,395.666,288.839,-282.013
25,1170,-469.451,-439.028,215.351
25,1180,-26.8989,158.031,54.3234
25,1190,-243.455,208.707,-623.252
25,1200,112.114,-406.72,530.251
25,1210,-398.202,-323.121,-346.604
25,1220,617.405,4.21994,14.3234
25,1230,-496.451,341.617,205.547
25,1240,540.973,-37.6429,512.496
25,1250,744.557,-210.44,1.49895
25,1260,-458.377,567.392,7.57706
25,1270,-374.586,39.1898,308.058
25,1280,-360.767,-184.471,-370.111
25,1290,-186.297,264.99,288.245
25,1300,-62.7017,13.9083,345.835
25,1310,240.991,-30.0608,-640.605
25,1320,-583.523,-362.776,-134.248
25,1330,401.508,371.844,-342.819
25,1340,560.869,-195.909,-43.9887
25,1350,77.424,-89.8627,125.956
25,1360,-284.357,158.142,-669.192
25,1370,50.7045,-251.799,-682.002
25,1380,29.2892,-11.8543,720.883
25,1390,-272.992,326.32,-541.656
25,1400,-82.765,-587.521,-265.609
25,1410,443.711,-83.693,178.333
25,1420,713.77,-313.117,-145.244
25,1430,-349.669,-4.06596,-315.25
25,1440,-60.5398,494.031,441.611
25,1450,275.506,-494.823,381.838
25,1460,-683.38,220.341,11.4536
25,1470,-282.661,-4.81388,-557.667
25,1480,455.835,-476.312,258.919
25,1490,137.804,-477.143,339.42
25,1500,-673.277,246.683,54.0812
25,1510,-361.602,-268.595,-104.434
25,1520,-35.1594,-94.2976,679.951
25,1530,80.1436,-446.525,241.757
25,1540,343.624,25.9251,88.2328
25,1550,41.6444,761.92,89.51
25,1560,-222.319,364.958,-481.94
25,1570,-462.776,209.157,-432.177
25,1580,530.271,2.6323,-5.74442
25,1590,-180.479,490.785,323.465
25,1600,-82.2346,266.448,-866.584
25,1610,516.262,-42.2313,-90.7646
25,1620,-219.328,591.044,686.948
25,1630,-594.942,312.094,-85.5122
25,1640,721.758,287.877,-83.6347
25,1650,603.121,-83.0057,36.6839
25,1660,220.062,408.441,-547.921
25,1670,123.368,-42.4424,387.002
25,1680,-240.862,-713.189,142.668
25,1690,32.6422,-115.303,-654.607
25,1700,24.6458,442.508,-412.448
25,1710,-159.64,145.631,39.6941
25,1720,-578.769,315.448,-227.555
25,1730,-718.416,18.1859,323.862
25,1740,-135.231,346.659,-38.9081
25,1750,491.638,219.148,-417.85
25,1760,274.117,338.24,96.5906
25,1770,457.336,77.9992,-128.387
25,1780,213.041,-161.757,-704.107
25,1790,226.326,104.744,717.709
25,1800,-370.81,216.88,-351.338
25,1810,-174.754,-361.352,293.322
25,1820,313.819,-268.3,-414.609
25,1830,198.343,-33.1463,385.364
25,1840,-388.142,-55.5519,-158.892
25,1850,459.141,61.3179,91.8718
25,1860,-156.178,733.573,-103.983
25,1870,-274.071,-521.289,-437.406
25,1880,24.1607,466.897,448.124
25,1890,195.478,-454.953,36.7434
25,1900,-85.2554,363.652,-734.946
25,1910,121.935,-183.991,-17.414
25,1920,-527.558,347.141,-353.047
25,1930,-268.994,-155.56,150.08
25,1940,582.127,67.3552,-153.113
25,1950,-344.79,98.8047,-647.004
25,1960,161.943,-129.575,216.694
25,1970,-72.4123,-511.329,352.348
25,1980,-36.1157,-100.148,-223.898
25,1990,-206.978,-31.2446,730.631
25,2000,614.5,322.999,462.551
25,2010,-470.261,-224.538,12.9836
25,2020,108.518,183.057,740.662
25,2030,334.407,-42.6922,48.957
25,2040,179.992,-164.57,574.135
25,2050,70.2167,311.552,155.029
25,2060,150.027,-194.005,443.01
25,2070,-113.048,-379.045,356.45
25,2080,-399.591,-214.708,-28.2527
25,2090,39.0145,-437.367,-257.423
25,2100,75.9995,-702.627,-5.30307
25,2110,-271.377,289.716,372.509
25,2120,-309.479,650.292,-115.225
25,2130,-509.695,-468.446,-163.582
25,2140,209.62,425.303,-355.682
25,2150,287.569,-266.107,-323.021
25,2160,77.1706,554.698,456.718
25,2170,-482.623,379.24,13.2346
25,2180,243.576,-1325.72,-1071.12
25,2190,-90.6682,593.23,302.642
25,2200,-183.051,344.58,551.562
25,2210,236.999,-64.9773,-373.481
25,2220,-104.49,-621.016,398.731
25,2230,695.367,194.448,-220.132
25,2240,416.44,-119.712,246.307
25,2250,472.483,-301.994,-458.258
25,2260,-516.451,323.811,-225.282
25,2270,-328.245,217.06,-563.981
25,2280,174.813,-209.004,-551.007
25,2290,-8.36784,-103.876,-499.936
25,2300,185.773,-376.512,-71.4114
25,2310,-524.415,298.823,-40.5194
25,2320,-481.962,-35.474,9.99221
25,2330,-245.474,-473.277,373.057
25,2340,562.845,-2.53635,404.892
25,2350,171.453,-496.933,-366.816
25,2360,321.308,-87.1246,854.911
25,2370,-760.651,-243.614,41.217
25,2380,-4864.86,1816.96,7365.45
25,2390,8.13029,-34.1017,-152.75
25,2400,84.1423,5.67969,530.484
25,2410,-641.782,-273.002,369.038
25,2420,274.354,-39.2135,-379.724
25,2430,-718.089,61.7878,277.616
25,2440,31.4331,-7.59852,441.849
25,2450,0.38775,207.284,343.835
25,2460,141.814,-171.145,111.526
25,2470,266.048,-43.2912,-178.263
25,2480,-246.305,621.559,197.44
25,2490,-161,326.044,253.781
25,2500,-438.962,-66.8614,314.985
25,2510,-230.407,-156.593,-394.813
25,2520,61.5919,-411.236,536.525
25,2530,130.362,-61.068,-433.337
25,2540,-231.792,794.369,4.42041
25,2550,-355.022,-121.944,355.869
25,2560,-789.13,-63.5742,28.755
25,2570,155.766,448.668,586.417
25,2580,-166.632,522.653,-82.7491
25,2590,553.109,192.583,-364.987
25,2600,-120.167,-133.256,142.101
25,2610,714.507,-251.617,44.5888
25,2620,143.966,486.474,89.5975
25,2630,-46.5441,65.2446,-447.812
25,2640,196.546,-483.809,310.57
25,2650,-244.566,176.156,-338.992
25,2660,131.128,-463.743,-296.526
25,2670,-510.319,-30.4023,471.267
25,2680,-168.771,489.519,291.576
25,2690,484.396,-302.85,163.052
25,2700,-320.585,-56.7159,-273.681
25,2710,-468.479,405.452,64.008
25,2720,-401.205,331.918,98.1301
25,2730,-67.6679,-236.811,-712.993
25,2740,263.872,80.681,-419.636
25,2750,-373.423,-470.141,-297.146
25,2760,-295.256,-645.415,95.0848
25,2770,-558.143,4.22986,442.082
25,2780,223.575,-556.108,0.214767
25,2790,-464.386,69.8212,448.484
25,2800,-152.558,199.315,-40.8749
25,2810,393.206,-268.608,-630.59
25,2820,-247.155,-88.7042,424.171
25,2830,272.042,467.647,48.6712
25,2840,37.2585,194.536,-41.9749
25,2850,-652.964,-285.221,52.6029
25,2860,176.99,-333.332,-322.616
25,2870,-203.116,-619.669,-189.583
25,2880,-209.723,-130.396,668.257
25,2890,163.069,261.377,-446.959
25,2900,-364.038,1375.63,-2465.16
25,2910,-107.399,283.181,286.65
25,2920,506.845,-184.719,-465.79
25,2930,148.013,55.9959,28.2371
25,2940,-17.7043,160.449,-607.258
25,2950,-339.503,-338.754,399.618
25,2960,338.65,275.237,-362.947
25,2970,332.249,643.799,-66.0602
25,2980,-166.898,327.577,-396.937
25,2990,96.8619,200.281,-264.361
25,3000,133.28,-7.11965,299.618
25,3010,313.478,-801.48,69.696
25,3020,283.29,-124.113,-316.491
25,3030,508.469,151.905,441.969
25,3040,395.572,287.005,-54.3898
25,3050,9.08476,-497.101,194.943
25,3060,198.022,-182.54,322.775
25,3070,-554.514,354.467,283.515
25,3080,-578.404,457.341,-14.8132
25,3090,-18.2742,-58.3846,-776.401
25,3100,363.743,-108.373,561.097
25,3110,-156.649,71.2769,1156.98
25,3120,270.858,401.134,-332.573
25,3130,510.394,-117.626,394.108
25,3140,644.529,49.3236,-98.0027
25,3150,395.177,160.855,-362.323
25,3160,-103.534,335.385,-579.247
25,3170,-517.305,513,-61.2346
25,3180,-231.501,-87.4167,-246.87
25,3190,-137.883,-307.714,-669.774
25,3200,118.948,260.148,673.65
25,3210,-532.446,404.699,-2.1857
25,3220,-319.417,30.6999,5.27484
25,3230,474.28,197.62,-111.001
25,3240,-387.07,64.894,197.659
25,3250,-329.71,-364.921,259.202
25,3260,50.5621,108.194,625.822
25,3270,276.438,365.332,480.94
25,3280,-36.3361,153.021,-347.324
25,3290,-671.964,365.371,-77.7494
25,3300,-490.149,-445.288,-171.953
25,3310,290.317,26.9508,-38.9625
25,3320,-284.229,143.062,639.961
25,3330,353.983,-370.172,-50.2559
25,3340,-222.45,-730.092,78.7213
25,3350,-397.264,252.741,-649.969
25,3360,162.282,-33.7601,-495.017
25,3370,682.685,119.928,-16.2764
25,3380,174.876,187.354,382.024
25,3390,824.74,-0.683464,293.61
25,3400,283.915,463.612,308.428
25,3410,103.98,-416.336,11.5432
25,3420,-594.476,98.1462,-461.795
25,3430,203.722,143.244,532.027
25,3440,-41.8739,-89.6433,-742.342
25,3450,183.161,-533.262,-180.975
25,3460,-6.56085,-82.0861,94.8084
25,3470,-325.473,92.1234,617.187
25,3480,305.573,567.709,184.221
25,3490,469.21,7.31063,-162.639
25,3500,-228.079,78.2874,47.6331
25,3510,-115.59,-163.122,-785.85
25,3520,-259.266,463.074,-100.75
25,3530,314.293,-101.49,-155.672
25,3540,529.605,559.838,164.138
25,3550,-587.797,195.613,-263.677
25,3560,-465.444,-480.054,-225.892
25,3570,29.7647,762.844,-135.047
25,3580,202.714,652.372,-154.625
25,3590,-408.513,114.938,-522.567
25,3600,466.194,65.3504,-162.929
25,3610,-118.458,-414.716,103.89
25,3620,541.669,24.1419,-469.981
25,3630,137.216,-116.077,135.168
25,3640,-382.732,56.9133,-261.546
25,3650,-495.574,329.278,-102.583
25,3660,13.1987,176.765,-682.615
25,3670,78.9497,200.881,76.8204
25,3680,175.033,102.582,217.726
25,3690,-7.105,-21.4805,-188.62
25,3700,-282.916,-76.4618,-541.605
25,3710,809.732,-206.043,51.7622
25,3720,-400.779,-340.251,-533.705
25,3730,692.205,-85.1589,-9.74531
25,3740,619.982,-110.785,461.236
25,3750,-228.765,-58.5326,365.567
25,3760,-385.051,333.249,253.69
25,3770,-444.696,124.599,-582.101
25,3780,170.468,98.9854,-562.975
25,3790,193.891,-581.643,88.821
25,3800,606.762,73.4662,-82.1371
25,3810,-73.6485,411.655,525.441
25,3820,453.99,507.263,-141.51
25,3830,379.763,-47.3426,-486.113
25,3840,98.1292,-506.348,-336.591
25,3850,321.227,140.843,387.339
25,3860,89.0371,22.04,115.873
25,3870,-256.859,-67.15,94.7103
25,3880,257.936,35.3502,-210.369
25,3890,294.034,87.0616,469.089
25,3900,548.976,134.702,557.164
25,3910,-475.296,-428.256,181.98
25,3920,164.725,-371.408,125.636
25,3930,155.033,505.642,-517.22
25,3940,450.675,100.349,-832.789
25,3950,-72.9229,415.034,-735.193
25,3960,-572.809,-172.457,-405.179
25,3970,-145.612,648.73,324.142
25,3980,492.517,-179.129,10.8035
25,3990,587.17,-182.053,199.72
25,4000,-683.798,211.932,128.902
25,4010,-26.0876,316.176,593.138
25,4020,622.788,-367,-160.243
25,4030,138.502,-496.368,-386.072
25,4040,-644.637,-287.621,-78.2425
25,4050,724.998,63.9071,61.4973
25,4060,-346.494,361.133,93.6323
25,4070,115.389,-182.704,-22.5005
25,4080,-422.308,49.9362,-540.362
25,4090,-662.544,102.683,-165.422
25,4100,502.697,-11.1421,310.485
25,4110,493.34,-409.438,328
25,4120,329.961,58.8834,-436.047
25,4130,354.657,-67.0384,678.779
25,4140,-250.728,-425.17,469.802
25,4150,353.759,103.249,-608.755
25,4160,-101.837,-85.5573,237.382
25,4170,-450.113,360.2,178.452
25,4180,-323.346,275.88,30.2672
25,4190,379.177,-22.4394,61.4173
25,4200,448.469,378.149,84.7754
25,4210,276.787,-94.1357,503.302
25,4220,-413.497,297.248,62.4331
25,4230,-560.245,338.192,183.261
25,4240,342.559,-538.018,189.673
25,4250,119.038,-463.092,511.187
25,4260,315.001,665.285,277.862
25,4270,-690.265,-318.237,24.5656
25,4280,-459.232,-63.2379,418.733
25,4290,71.2514,661.802,64.6655
25,4300,-345.336,-77.45,-311.839
25,4310,127.125,772.873,16.8564
25,4320,-479.239,275.735,221.187
25,4330,-400.436,-435.991,227.196
25,4340,-111.425,242.241,-703.349
25,4350,373.118,-285.15,-849.001
25,4360,-237.643,-496.53,-357.823
25,4370,557.336,300.264,105.956
25,4380,27.3578,597.565,-71.2435
25,4390,553.479,72.2266,-217.974
25,4400,-248.685,634.934,194.463
25,4410,-537.528,291.654,261.492
25,4420,-520.622,-383.365,232.395
25,4430,-250.895,-710.181,60.8955
25,4440,-217.912,-478.651,-329.003
25,4450,386.137,-411.214,288.25
25,4460,-474.855,-365.652,-65.926
25,4470,379.825,35.9439,322.945
25,4480,-471.169,-284.767,236.495
25,4490,510.003,144.52,-242.689
25,4500,436.847,-145.532,-37.6726
25,4510,609.305,-133.276,-433.01
25,4520,400.677,119.005,52.9962
25,4530,580.592,-97.3365,86.5405
25,4540,-455.627,-332.944,-258.906
25,4550,98.6063,-45.2713,-182.142
25,4560,21.4682,-385.555,-510.437
25,4570,232.988,-139.076,-693.217
25,4580,-561.667,-135.925,-455.977
25,4590,-534.062,42.6459,256.293
25,4600,-202.392,-451.393,-432.769
25,4610,-363.939,-278.874,406.474
25,4620,-155.947,-274.796,661.951
25,4630,351.204,-165.499,610.17
25,4640,-154.302,8.05896,793.843
25,4650,145.853,-288.705,549.233
25,4660,87.3195,-472.448,221.972
25,4670,229.709,-238.317,-445.226
25,4680,168.507,685.112,121.304
25,4690,-12.0515,65.8953,-89.6803
25,4700,112.883,-605.039,-384.866
25,4710,-437.861,-189.39,358.557
25,4720,230.258,170.578,-75.4901
25,4730,-368.781,248.568,-498.835
25,4740,-297.972,-26.2831,384.422
25,4750,-183.322,-209.232,-305.084
25,4760,112.868,-660.948,76.1382
25,4770,187.518,332.22,-307.495
25,4780,153.013,97.052,-649.348
25,4790,179.381,314.038,562.001
25,4800,-659.85,-43.9508,333.834
25,4810,356.747,-592.309,-78.5514
25,4820,-795.647,-1.412,114.709
25,4830,143.328,-150.045,228.808
25,4840,27.1823,-50.0577,393.909
25,4850,277.737,-21.6204,191.782
25,4860,-419.107,-412.604,-401.041
25,4870,-126.597,-798.428,-189.958
25,4880,-244.978,-409.88,184.405
25,4890,190.657,-303.588,-305.1
25,4900,264.513,-33.1495,431.267
25,4910,-151.569,-144.226,634.395
25,4920,226.772,-292.472,-501.946
25,4930,-259.172,200.186,-380.302
25,4940,-67.0689,-721.395,217.027
25,4950,242.298,-629.023,528.738
25,4960,-265.21,86.3503,-385.111
25,4970,257.474,35.3279,-585.355
25,4980,-211.447,325.555,326.698
25,4990,-645.963,-36.6324,-317.293
25,5000,-257.624,-476.672,-77.3725
25,5010,659.41,211.173,-133.272
25,5020,-144.446,262.758,-530.371
25,5030,30.6508,-599.145,-179.948
25,5040,-204.275,489.252,-208.858
25,5050,96.3776,523.228,-500.314
25,5060,552.407,-314.71,-189.576
25,5070,158.555,48.7153,-415.527
25,5080,-143.536,-430.455,387.402
25,5090,-593.33,-307.881,85.8094
25,5100,-366.476,402.752,131.275
25,5110,247.233,-379.424,-894.791
25,5120,725.786,-45.1042,-6.55052
25,5130,56.1845,-273.205,670.053
25,5140,108.62,32.7234,-243.266
25,5150,431.221,-288.627,310.514
25,5160,-195.511,-148.32,-683.227
25,5170,445.556,-26.2826,-475.561
25,5180,-34.3316,709.28,173.098
25,5190,636.411,142.162,-188.877
25,5200,-358.159,-94.4738,598.483
25,5210,199.411,241.941,-851.346
25,5220,415.073,19.5293,372.216
25,5230,-579.809,368.46,56.2992
25,5240,-511.463,469.58,-156.75
25,5250,362.151,223.311,5.61533
25,5260,763.169,-107.301,145.857
25,5270,199.923,201.845,465.14
25,5280,53.5879,500.442,-614.73
25,5290,462.521,252.076,-101.156
25,5300,-359.311,561.268,196.301
25,5310,-503.464,-112.743,395.484
25,5320,246.216,-215.384,344.546
25,5330,255.338,59.7308,714.304
25,5340,-318.123,248.253,41.639
25,5350,408.234,437.274,238.414
25,5360,-463.531,-514.642,128.868
25,5370,574.807,-153.511,-176.45
25,5380,726.622,-184.808,0.845473
25,5390,149.597,-193.173,183.585
25,5400,-391.228,453.554,303.001
25,5410,75.8776,-388.452,59.1801
25,5420,781.658,-593.917,-218.382
25,5430,600.906,187.227,91.9828
25,5440,-98.8636,712.066,43.0607
25,5450,-393.149,-483.777,-203.651
25,5460,-539.496,129.271,409.902
25,5470,171.229,352.837,560.782
25,5480,224.874,-194.066,128.684
25,5490,353.229,111.802,313.57
25,5500,309.658,215.238,23.2
25,5510,-237.742,-612.813,323.4
25,5520,262.943,-18.5466,-224.982
25,5530,-93.472,-171.906,-257.271
25,5540,59.2607,-847.072,25.9099
25,5550,287.049,-16.9393,147.32
25,5560,-377.004,590.114,149.195
25,5570,271.241,-648.523,205.354
25,5580,-548.487,442.285,50.0073
25,5590,-176.784,-311.676,516.35
25,5600,404.888,-560.287,47.2518
25,5610,-213.312,-386.956,564.795
25,5620,-143.468,562.731,381.35
25,5630,27.9415,453.086,575.526
25,5640,-132.248,-749.358,681.485
25,5650,-395.265,248.08,540.825
25,5660,355.812,13.2867,-461.622
25,5670,-124.181,618.354,348.316
25,5680,89.5653,190.491,782.93
25,5690,104.704,-454.389,412.101
25,5700,-76.0278,-130.116,194.564
25,5710,233.975,-94.5194,73.038
25,5720,96.027,547.772,290.49
25,5730,-527.974,-391.595,-267.269
25,5740,242.635,78.8754,564.611
25,5750,-252.399,712.543,-88.4022
25,5760,-31.6462,111.497,-44.635
25,5770,56.0308,-113.624,545.862
25,5780,-147.62,-212.832,-474.265
25,5790,-256.321,294.652,284.204
25,5800,-57.0278,-182.506,667.566
25,5810,85.1983,186.959,-272.875
25,5820,-110.066,-6.62523,62.6272
25,5830,305.502,79.0412,407.462
25,5840,113.957,127.431,227.174
25,5850,28.8588,316.636,-321.598
25,5860,64.954,500.286,380.231
25,5870,83.8294,-563.531,-142.488
25,5880,-439.989,-150.756,80.7739
25,5890,365.339,182.251,-483.046
25,5900,363.018,-106.85,-624.509
25,5910,184.549,-720.468,536.287
25,5920,-188.987,-179.019,-521.127
25,5930,295.957,506.319,-0.20458
25,5940,98.3412,-121.592,0.632121
25,5950,-588.389,-65.5904,-108.38
25,5960,-65.0136,-2.91447,681.126
25,5970,161.385,-392.804,-442.304
25,5980,-511.778,-199.409,433.595
25,5990,-212.711,-516.348,94.9545
25,6000,-72.4022,123.069,-563.196
25,6010,-417.894,-398.274,-15.7861
25,6020,528.203,157.706,-112.777
25,6030,-715.514,330.323,-1.54229
25,6040,52.9268,591.462,-383.159
25,6050,715.696,11.6193,-37.5502
25,6060,-267.412,-670.842,122.235
25,6070,-72.9343,599.387,-421.227
25,6080,-58.3053,-170.843,-735.835
25,6090,2.37175,-80.8061,-98.9331
25,6100,102.496,273.266,43.0359
25,6110,296.283,257.519,499.857
25,6120,85.4837,-466.389,14.9941
25,6130,-352.84,-281.822,968.008
25,6140,166.825,231.87,-100.264
25,6150,329.895,758.081,-76.6027
25,6160,502.62,334.451,100.463
